title,info,links,timestamp,status,rating,comment,tags
朝花夕拾,pub_year:1972 author:鲁迅,https://neodb.social/book/2lLmzuquJA68RwHwvQptWY https://book.douban.com/subject/1449352/,2021-12-10T16:00:00+00:00,complete,8,,
乡土中国,isbn:9787208062153 pub_year:2006 author:费孝通,https://neodb.social/book/6WypX3FL8A6hZikIWuuLHW https://book.douban.com/subject/1795079/ https://books.google.com/books?id=689IAgAACAAJ https://www.goodreads.com/book/show/58808780,2021-12-10T16:00:00+00:00,complete,8,有所收获 也是第一次读学术类作品,
哈利·波特,isbn:9787020096695 pub_year:2008 author:J.K.罗琳 (J.K.Rowling),https://neodb.social/book/0BlI2YA8p1GddzqkFq8F4k https://book.douban.com/subject/24531956/,2021-12-10T16:00:00+00:00,complete,10,,
人类简史,isbn:9787508647357 pub_year:2014 author:[以色列] 尤瓦尔·赫拉利,https://neodb.social/book/51bFn01lYsM5uXnOJ9WM3P https://book.douban.com/subject/25985021/ https://www.goodreads.com/book/show/25233317,2021-12-10T16:00:00+00:00,complete,8,,
福尔摩斯探案全集（上中下）,isbn:9787501408580 pub_year:1981 author:[英] 阿瑟·柯南·道尔,https://neodb.social/book/0NnNMDppF2bQqFyPMwyuYn https://openlibrary.org/books/OL27862231M https://book.douban.com/subject/1040211/ https://www.goodreads.com/book/show/22386498,2021-12-10T16:00:00+00:00,complete,8,,
球状闪电,isbn:9787536484276 pub_year:2016 author:/person/4W1ZA5cx7rOzvHxUBED4xJ,https://neodb.social/book/0zc5Kdk8MzwINNpfAVLSJ0 https://book.douban.com/subject/26856061/,2021-12-10T16:00:00+00:00,complete,8,,
三体全集,isbn:9787229042066 pub_year:2012 author:/person/4W1ZA5cx7rOzvHxUBED4xJ,https://neodb.social/book/2URlzyNSCbC0bQsTzfHeAE https://book.douban.com/subject/6518605/ https://book.douban.com/subject/36874302/,2021-12-10T16:00:00+00:00,complete,10,,
三国演义（全二册）,isbn:9787020008728 pub_year:1998 author:罗贯中,https://neodb.social/book/7gbJHnD1XnG3UDdixTy2Vp https://book.douban.com/subject/1019568/ https://www.goodreads.com/book/show/6553495,2021-12-10T16:00:00+00:00,complete,10,小学时候就很喜欢,
被讨厌的勇气,isbn:9787111495482 pub_year:2015 author:岸见一郎/古贺史健,https://neodb.social/book/5HxoiagR3TO2vRHDIYqhky https://book.douban.com/subject/26369699/ https://www.goodreads.com/book/show/52860952 https://books.google.com/books?id=mtPUDwAAQBAJ https://book.douban.com/subject/36150914/,2021-12-10T16:00:00+00:00,wishlist,,沃玛（小声,
拖延心理学,isbn:9787300113906 pub_year:2009 author:[美] 简·博克(Jane B. Burka)/[美] 莱诺拉·袁(Lenora M. Yuen),https://neodb.social/book/6E7PRgpjQhqkia5Bu9MASW https://book.douban.com/subject/4180711/ https://www.goodreads.com/book/show/35433174,2021-12-10T16:00:00+00:00,wishlist,,,
飘,isbn:9787806570920 pub_year:2000 author:[美国] 玛格丽特·米切尔,https://neodb.social/book/3KwHhIdb0bYWXc4yC0KlSU https://book.douban.com/subject/1068920/,2021-12-10T16:00:00+00:00,wishlist,,,
房思琪的初恋乐园,isbn:9787559614636 pub_year:2018 author:林奕含,https://neodb.social/book/5CGshKXr2IRnVoQQ62fdOz https://book.douban.com/subject/27614904/ https://www.goodreads.com/book/show/41057632 https://books.google.com/books?id=dG-9tQEACAAJ,2021-12-10T16:00:00+00:00,wishlist,,,
平凡的世界（全三部）,isbn:9787020049295 pub_year:2005 author:路遥,https://neodb.social/book/05BjmGAd4VFzmMULI7dBZf https://www.goodreads.com/book/show/30759890 https://book.douban.com/subject/1200840/,2021-12-10T16:00:00+00:00,wishlist,,,
围城,isbn:9787020024759 pub_year:1991 author:钱钟书,https://neodb.social/book/1O2H07cxKiEKkNA0vdk2l7 https://books.google.com/books?id=MdFRQgAACAAJ https://www.goodreads.com/book/show/12638371 https://book.douban.com/subject/1008145/,2021-12-10T16:00:00+00:00,wishlist,,,
明朝那些事儿（1-9）,isbn:9787801656087 pub_year:2009 author:当年明月,https://neodb.social/book/319vl6IGR6CsvSSYwDW7Xv https://book.douban.com/subject/3674537/,2021-12-10T16:00:00+00:00,wishlist,,,
沉默的大多数,isbn:9787500627098 pub_year:1997 author:/person/43Ahdajw32hSQ7ilIw5Z96,https://neodb.social/book/7Kq0ufmFgg64w4ST5b9EAS https://www.goodreads.com/book/show/13632965 https://book.douban.com/subject/1054685/,2021-12-10T16:00:00+00:00,wishlist,,,
杀死一只知更鸟,isbn:9787544722766 pub_year:2012 author:[美国] 哈珀·李,https://neodb.social/book/5w5QhmMpQNE1eGMqLL5ACG https://book.douban.com/subject/6781808/,2021-12-10T16:00:00+00:00,wishlist,,,
万历十五年,isbn:9787108009821 pub_year:1997 author:[美国] 黄仁宇,https://neodb.social/book/3NWo7SIi7eYwsqVcD47iV9 https://www.goodreads.com/book/show/4108885 https://book.douban.com/subject/1041482/,2021-12-10T16:00:00+00:00,wishlist,,,
傲慢与偏见,isbn:9787020040179 pub_year:1993 author:[英国] 简·奥斯汀,https://neodb.social/book/4qHXhRXCo8Ypay4I0cgsMk https://book.douban.com/subject/1083428/,2021-12-10T16:00:00+00:00,wishlist,,,
刀锋,isbn:9787532741922 pub_year:2007 author:[英]毛姆,https://neodb.social/book/0ovUdsFefNqtlh2CJ1yjT2 https://www.goodreads.com/book/show/24304966 https://book.douban.com/subject/2035162/,2021-12-10T16:00:00+00:00,wishlist,,,
城南旧事,isbn:9787500652045 pub_year:2003 author:林海音/绘者 关维兴 图,https://neodb.social/book/4RrigwbEKvy4h8V2GpO1Ue https://book.douban.com/subject/1254588/,2021-12-10T16:00:00+00:00,wishlist,,,
悲惨世界（上中下）,isbn:9787020017164 pub_year:1992 author:[法] 维克多·雨果,https://neodb.social/book/3aYEaBtlTGi1H6vGpj1ERt https://book.douban.com/subject/1205054/,2021-12-10T16:00:00+00:00,wishlist,,,
上帝掷骰子吗,isbn:9787538276374 pub_year:2006 author:曹天元,https://neodb.social/book/7OL7UlOW3RX8lrHuVkfHH1 https://book.douban.com/subject/1467022/ https://www.goodreads.com/book/show/52217250 https://www.goodreads.com/book/show/18814134,2021-12-10T16:00:00+00:00,wishlist,,,
爱你就像爱生命,isbn:9787806859988 pub_year:2008 author:/person/43Ahdajw32hSQ7ilIw5Z96/李银河,https://neodb.social/book/0uWFJ54ytLPh6Y3wQgPb2V https://book.douban.com/subject/3071717/,2021-12-10T16:00:00+00:00,wishlist,,,
飞鸟集,isbn:9787806992197 pub_year:2004 author:[印度] 拉宾德拉纳特·泰戈尔,https://neodb.social/book/0IMIjSWRtz7XHqw3txmVRK https://book.douban.com/subject/1058661/,2021-12-10T16:00:00+00:00,wishlist,,,
边城,isbn:9787537823425 pub_year:2002 author:沈从文/黄永玉/绘者 卓雅,https://neodb.social/book/2Jlum3V13WssmE4wuP9196 https://book.douban.com/subject/1057244/,2021-12-10T16:00:00+00:00,wishlist,,,
教父,isbn:9787805674278 pub_year:1997 author:[美]马里奥·普佐,https://neodb.social/book/5hTMoRGXNFWjZ10qegWtKx https://book.douban.com/subject/1092335/,2021-12-10T16:00:00+00:00,wishlist,,,
基地,isbn:9787806249420 pub_year:2005 author:[美] 艾萨克·阿西莫夫,https://neodb.social/book/2NV41biyW1GdnGg9lltNPP https://book.douban.com/subject/1258490/,2021-12-10T16:00:00+00:00,wishlist,,,
巨人的陨落,isbn:9787539989891 pub_year:2016 author:[英] 肯·福莱特,https://neodb.social/book/3rfmQwOG82Srj2zWkcQrJ0 https://www.goodreads.com/book/show/30687997 https://books.google.com/books?id=WW86nQAACAAJ https://book.douban.com/subject/26698660/,2021-12-10T16:00:00+00:00,wishlist,,,
海子的诗,isbn:9787020026456 pub_year:1999 author:海子,https://neodb.social/book/712m4QU7COzgaKJ0SspCSG https://book.douban.com/subject/1011754/,2021-12-10T16:00:00+00:00,wishlist,,,
时间简史,isbn:9787535732309 pub_year:2010 author:[英] 史蒂芬·霍金,https://neodb.social/book/18sVsE1V1Y9snGRjGPBUql https://www.goodreads.com/book/show/35842200 https://books.google.com/books?id=K3R97EjAwu8C https://book.douban.com/subject/1034282/,2021-12-10T16:00:00+00:00,wishlist,,,
呼兰河传,isbn:9787530640470 pub_year:2005 author:萧红,https://neodb.social/book/1hWgk9Bs0f03RmPmeF5OYJ https://book.douban.com/subject/1060852/,2021-12-10T16:00:00+00:00,wishlist,,,
最好的告别,isbn:9787213067792 pub_year:2015 author:[美国] 阿图·葛文德,https://neodb.social/book/2cjV88W2Ks6veDpVL1q6cB https://book.douban.com/subject/26576861/ https://www.goodreads.com/book/show/28050949,2021-12-10T16:00:00+00:00,wishlist,,,
一个叫欧维的男人决定去死,isbn:9787541142185 pub_year:2015 author:[瑞典] 弗雷德里克·巴克曼,https://neodb.social/book/0xV0fRBCA0bmGjeP9lTFox https://www.goodreads.com/book/show/38491626 https://book.douban.com/subject/26672693/,2021-12-10T16:00:00+00:00,wishlist,,,
银河系漫游指南,isbn:9787536457577 pub_year:2005 author:[英] 道格拉斯·亚当斯,https://neodb.social/book/5aJQ1oAREoxYQWU7bj77L2 https://books.google.com/books?id=AI8VAAAACAAJ https://www.goodreads.com/book/show/52217587 https://book.douban.com/subject/1394364/,2021-12-10T16:00:00+00:00,wishlist,,,
枪炮、病菌与钢铁,isbn:9787532739233 pub_year:2006 author:[美国] 贾雷德·戴蒙德,https://neodb.social/book/2C2KyyhtZb9tMPE4AwyxhA https://book.douban.com/subject/1813841/ https://www.goodreads.com/book/show/32179104,2021-12-10T16:00:00+00:00,wishlist,,,
棋王,isbn:9787506315975 pub_year:1999 author:/person/1PZAUXbliIs1QCsJLWkxMH,https://neodb.social/book/4WsD7B1kUXJeazkdVi6Oib https://book.douban.com/subject/1020961/,2021-12-10T16:00:00+00:00,wishlist,,,
社会心理学,isbn:9787115138804 pub_year:2006 author:[美国] 戴维·迈尔斯/周晓虹,https://neodb.social/book/6ZUzqpLf39gaaqWcS3Ef4l https://www.goodreads.com/book/show/51966275 https://book.douban.com/subject/1476651/,2021-12-10T16:00:00+00:00,wishlist,,,
顾城的诗,isbn:9787020025862 pub_year:1998 author:顾城,https://neodb.social/book/5CyyRlmrlEIcW3OcSSBXU4 https://book.douban.com/subject/1033825/,2021-12-10T16:00:00+00:00,wishlist,,,
最好的我们,isbn:9787540462642 pub_year:2013 author:八月长安,https://neodb.social/book/6WNmoSuJxtpHqGxviHawMZ https://book.douban.com/subject/24754316/,2021-12-10T16:00:00+00:00,wishlist,,,
克拉拉与太阳,isbn:9787532786831 pub_year:2021 author:[英] 石黑一雄,https://neodb.social/book/1GNhgqY0S8mo936zDDJtCS https://book.douban.com/subject/35315153/,2021-12-22T16:00:00+00:00,wishlist,,,
许三观卖血记,isbn:9787506365680 pub_year:2012 author:/person/6D1G8EXkxjSkfsY1xqz2Et,https://neodb.social/book/7azG0zJkXCkeG6i4hBXAfY https://www.goodreads.com/book/show/32622385 https://book.douban.com/subject/4760224/,2021-12-28T16:00:00+00:00,complete,10,最近读完。结尾实在虐心…,
你的名字,isbn:9787550020108 pub_year:2017 author:加纳新太,https://neodb.social/book/2JIFavaG46Ut5Mzod9xLbQ https://book.douban.com/subject/26916709/,2021-12-30T16:00:00+00:00,complete,8,凯翔送的,
0次与10000次,isbn:9787115571779 pub_year:2021 author:[德] 吉塔·雅各布（Gitta Jacob）,https://neodb.social/book/4O38sbSc6qMYMbHtCISaKR https://book.douban.com/subject/35602271/,2021-12-30T16:00:00+00:00,wishlist,,,
中国手语（上下修订版）,isbn:9787508030050 pub_year:2003 author:中国聋人协会 编,https://neodb.social/book/3f3n59VhNJlpylay72y5NE https://book.douban.com/subject/1215103/,2022-01-10T16:00:00+00:00,wishlist,,,
我能有什么坏心思呢,isbn:9787541161537 pub_year:2021 author:乔舒亚·巴克曼（Joshua Barkman）,https://neodb.social/book/2LxfkUPgsbJweUA4Izd6Ob https://book.douban.com/subject/35632117/,2022-01-22T16:00:00+00:00,wishlist,,,
神奇动物在哪里,isbn:9787020035472 pub_year:2001 author:[英] 纽特·斯卡曼/[英] J·K·罗琳,https://neodb.social/book/0OhUpDC2lP5MGLuzkEEPGb https://book.douban.com/subject/1028779/,2022-02-02T16:00:00+00:00,wishlist,,,
神奇动物在哪里,isbn:9787020125166 pub_year:2017 author:[英] J·K·罗琳,https://neodb.social/book/0nySdV2rTzWePUKrWfi7Pl https://book.douban.com/subject/26984868/,2022-02-02T16:00:00+00:00,complete,10,,
银河铁道之夜,isbn:9787535683625 pub_year:2018 author:(日) 增村博 编绘/(日) 宫泽贤治 原著,https://neodb.social/book/6pPXD1WVHwGxevJYqDGhe3 https://book.douban.com/subject/30237190/,2022-02-02T16:00:00+00:00,wishlist,,,
伊卡狛格,isbn:9787020166916 pub_year:2020 author:[英] J·K·罗琳,https://neodb.social/book/6soVnBAV6G94ewTqLqzVU3 https://book.douban.com/subject/35228043/,2022-02-02T16:00:00+00:00,wishlist,,,
神奇动物：格林德沃之罪,isbn:9787020146925 pub_year:2018 author:[英] J·K·罗琳,https://neodb.social/book/4G1IhF0vIgXXNkWNDqatYJ https://book.douban.com/subject/30368773/,2022-02-02T16:00:00+00:00,wishlist,,,
神奇的魁地奇球,isbn:9787020035496 pub_year:2001 author:[美国] 肯尼沃思·惠斯普/[英] J·K·罗琳,https://neodb.social/book/4DwNNTy5vIH6JO2lu0pNjx https://book.douban.com/subject/1084341/,2022-02-02T16:00:00+00:00,wishlist,,,
偶发空缺,isbn:9787020094929 pub_year:2012 author:[英] J·K·罗琳,https://neodb.social/book/1WQ1BTqLSWgj6LUWELtqH4 https://book.douban.com/subject/19898714/ https://www.goodreads.com/book/show/26132933,2022-02-02T16:00:00+00:00,wishlist,,,
诗翁彼豆故事集,isbn:9787020068753 pub_year:2008 author:[英] J·K·罗琳,https://neodb.social/book/6JJaAUQdLNbujSWQV0PIc9 https://book.douban.com/subject/3338175/,2022-02-02T16:00:00+00:00,wishlist,,,
岩波日本史（全九卷）,isbn:9787513340694 pub_year:2021 author:(日) 吉村武彦 等,https://neodb.social/book/6VsBSp62Jqm0qyDh36gHvQ https://book.douban.com/subject/35096293/ https://books.google.com/books?id=WjvzzgEACAAJ https://books.google.com/books?id=ev_azwEACAAJ https://www.goodreads.com/book/show/60137028,2022-02-02T16:00:00+00:00,wishlist,,,
许三观卖血记,isbn:9787544211765 pub_year:1998 author:/person/6D1G8EXkxjSkfsY1xqz2Et,https://neodb.social/book/4tvMgmCZtnRo56WGqFkWY2 https://book.douban.com/subject/1029791/ https://www.goodreads.com/book/show/28404509,2022-02-14T16:00:00+00:00,complete,10,,
寂寞的游戏,isbn:9787559604170 pub_year:2017 author:袁哲生,https://neodb.social/book/0LyzIHLhIZuApnOXkguZjs https://book.douban.com/subject/27104286/ https://www.goodreads.com/book/show/42121537 https://books.google.com/books?id=iHMftAEACAAJ,2022-03-16T16:00:00+00:00,complete,10,很想推荐给别人,
折断的龙骨（全2册）,isbn:9787514363807 pub_year:2018 author:[日] 米泽穗信,https://neodb.social/book/4lM2HBEuSPYqZU7J2eyW7x https://book.douban.com/subject/27621482/,2022-07-03T16:00:00+00:00,wishlist,,,
献给阿尔吉侬的花束,isbn:9787549565115 pub_year:2015 author:[美] 丹尼尔·凯斯,https://neodb.social/book/4RcTj1AilRVONB8RIKJSVA https://book.douban.com/subject/26362836/,2022-07-30T16:00:00+00:00,complete,10,7月31日集训时读完,
1984,isbn:9787514613773 pub_year:2016 author:[英] 乔治·奥威尔,https://neodb.social/book/0CPvFFckO6rZUuuFxDgjyD https://book.douban.com/subject/26974777/,2022-08-01T16:00:00+00:00,complete,10,8月2日 集训 重读,
无人生还,isbn:9787513312929 pub_year:2013 author:[英] 阿加莎·克里斯蒂,https://neodb.social/book/2hDOKC6Hg84PjyNE6wa0yA https://book.douban.com/subject/24859822/ https://www.goodreads.com/book/show/35614961,2022-08-05T16:00:00+00:00,complete,6,"8月6日晚 两天读完
感谢wkd
不是很喜欢结局",
太年轻,isbn:9787559416469 pub_year:2018 author:[美]加·泽文,https://neodb.social/book/7G89IWkPYx4HPlsjPHC0dR https://book.douban.com/subject/30161866/,2022-09-14T16:00:00+00:00,complete,8,,
岛上书店,isbn:9787539971810 pub_year:2015 author:[美] 加布瑞埃拉·泽文,https://neodb.social/book/2AbibIOpd5mW3oWslfnrdd https://book.douban.com/subject/26340138/ https://www.goodreads.com/book/show/30631343,2022-09-14T16:00:00+00:00,complete,8,,
时光倒流的女孩,isbn:9787559400574 pub_year:2017 author:[美国] 加·泽文,https://neodb.social/book/6B1TnZHr8bLyWZ9SYmhJHh https://book.douban.com/subject/26998358/,2022-09-14T16:00:00+00:00,complete,10,加泽文最喜欢的还是这本,
玛格丽特小镇,isbn:9787539992471 pub_year:2016 author:[美] 加·泽文,https://neodb.social/book/2OjE8mBNiQZmp2MGC1kDNG https://book.douban.com/subject/26787941/,2022-09-14T16:00:00+00:00,complete,6,,
神们自己,isbn:9787539978529 pub_year:2014 author:[美] 艾萨克·阿西莫夫,https://neodb.social/book/363Q6MYw57OCXWC8NuoP02 https://book.douban.com/subject/26264967/ https://www.goodreads.com/book/show/24937702,2022-09-14T16:00:00+00:00,complete,8,,
巧克力时代,isbn:9787532168606 pub_year:2018 author:[美] 加·泽文,https://neodb.social/book/25XVDNfwFFVwAF7tCBJbDv https://book.douban.com/subject/30309784/,2022-09-14T16:00:00+00:00,complete,6,,
放学后,isbn:9787544291224 pub_year:2017 author:[日]东野圭吾,https://neodb.social/book/2cb3M0EaJWWnLjnUxR678B https://book.douban.com/subject/27102207/,2022-09-20T16:00:00+00:00,complete,6,男主老婆这个人物塑造的也太单薄了，却偏偏要在结尾这样给她安排一个情节,
さよなら絵梨 [Sayonara Eri],isbn:9784088831671 pub_year:2022 author:/person/15ohiZ1pH5k4xefgZaCUHq/藤本タツキ,https://neodb.social/book/1b1CFLGCbXnY067GPMplNE https://books.google.com/books?id=AdsszwEACAAJ https://bgm.tv/subject/377599 https://book.douban.com/subject/35914464/ https://www.goodreads.com/book/show/61177645,2022-11-15T16:00:00+00:00,complete,10,独特,
可能性的艺术,isbn:9787559848048 pub_year:2022 author:刘瑜,https://neodb.social/book/1pL6amHeATn0Y56EIa2puT https://book.douban.com/subject/35819419/ https://www.goodreads.com/book/show/61024583,2022-12-20T16:00:00+00:00,wishlist,,,
如雪如山,isbn:9787020166930 pub_year:2022 author:张天翼,https://neodb.social/book/7MFDYdImcjvqqREhXHKrws https://book.douban.com/subject/35875393/ https://www.goodreads.com/book/show/62333004,2022-12-20T16:00:00+00:00,wishlist,,,
We Live in Nanjing (2 Books),isbn:9787521748390 pub_year:2022 author:天瑞说符,https://neodb.social/book/3DNAYNZMpEus5Rf1L25p7Z https://book.douban.com/subject/36126737/ https://www.goodreads.com/book/show/126806551 https://eggplant.place/book/0wmfyKU0Ew2ScmRUz9tov3,2023-01-28T16:00:00+00:00,wishlist,,,
82年生的金智英,isbn:9787221153159 pub_year:2019 author:[韩]赵南柱,https://neodb.social/book/3iQ28GlfMnNLgXpgHKA0I6 https://book.douban.com/subject/34434309/ https://www.goodreads.com/book/show/53114821 https://books.google.com/books?id=jQ9FzQEACAAJ,2023-01-31T16:00:00+00:00,wishlist,,,
呐喊,pub_year:1973 author:鲁迅,https://neodb.social/book/4MFiRhOCK2RddnliFVq4PG https://book.douban.com/subject/1449351/,2023-02-26T16:00:00+00:00,complete,,,
八十天环游地球,isbn:9787500609049 pub_year:1958 author:[法] 儒勒·凡尔纳,https://neodb.social/book/1RKdqQrKWBhlyVEXkC6I6O https://book.douban.com/subject/1275907/,2023-02-26T16:00:00+00:00,complete,,,
橙,isbn:9787535446794 pub_year:2010 author:安东尼,https://neodb.social/book/4JMAns06qggw7LXanXAugL https://book.douban.com/subject/5327697/ https://www.goodreads.com/book/show/52217042,2023-02-26T16:00:00+00:00,complete,,,
巴黎圣母院,isbn:9787532131907 pub_year:2007 author:雨果,https://neodb.social/book/0fkvhy5RBOChyc3fRgcWXd https://book.douban.com/subject/2253413/,2023-02-26T16:00:00+00:00,complete,,,
瓦尔登湖,isbn:9787532739578 pub_year:2006 author:亨利·戴维·梭罗,https://neodb.social/book/10GFXy3MzhsXqF4u8LTI5z https://book.douban.com/subject/1865089/,2023-02-26T16:00:00+00:00,complete,,,
24个比利,isbn:9787513559263 pub_year:2015 author:[美] 丹尼尔·凯斯,https://neodb.social/book/6A6OkiZHqgZGevcIRSGs0y https://book.douban.com/subject/26371317/,2023-02-26T16:00:00+00:00,complete,,,
查拉图斯特拉如是说,isbn:9787108028433 pub_year:2007 author:[德国] 弗里德里希·尼采,https://neodb.social/book/38crXITCgfazhcLnNV1Gxv https://book.douban.com/subject/2359052/,2023-02-26T16:00:00+00:00,wishlist,,,
围城,isbn:9787020090006 pub_year:1991 author:钱锺书,https://neodb.social/book/2PS3wdgXV2YKhD504tCi4U https://book.douban.com/subject/11524204/,2023-02-26T16:00:00+00:00,wishlist,,,
人生海海,isbn:9787530219218 pub_year:2019 author:/person/6obp4nMkeZwIgIzh9i0GV0,https://neodb.social/book/45sIM7b0laL0fVcS9yKiG7 https://book.douban.com/subject/30475767/,2023-02-26T16:00:00+00:00,wishlist,,,
恶意,isbn:9787544244428 pub_year:2009 author:[日本] 东野圭吾,https://neodb.social/book/5ApPu0rNPyycLIGeVvxdYe https://book.douban.com/subject/3646172/ https://www.goodreads.com/book/show/12375211,2023-02-26T16:00:00+00:00,complete,,,
活着,isbn:9787506365437 pub_year:2012 author:/person/6D1G8EXkxjSkfsY1xqz2Et,https://neodb.social/book/6HEM4B7Qn0zt5Qb1eZpzag https://www.goodreads.com/book/show/25731797 https://book.douban.com/subject/4913064/,2023-02-26T16:00:00+00:00,complete,,,
钢铁是怎样炼成的,isbn:9787532740017 pub_year:2006 author:奥斯特洛夫斯基,https://neodb.social/book/1N07Tzv7VCE24qK9oCtKYd https://book.douban.com/subject/1894744/,2023-02-26T16:00:00+00:00,complete,,,
父与子全集,isbn:9787500830146 pub_year:2003 author:[德] 埃·奥·卜劳恩 绘,https://neodb.social/book/7LYBUSQC50STn6Mn2Go9BJ https://book.douban.com/subject/1002898/,2023-02-26T16:00:00+00:00,complete,,,
哈利·波特与火焰杯,isbn:9787020034635 pub_year:2001 author:[英] J·K·罗琳,https://neodb.social/book/38bisXBEXG4qdj2vHKM5SX https://book.douban.com/subject/1009257/ https://www.goodreads.com/book/show/49249326,2023-02-26T16:00:00+00:00,complete,,,
狼王梦,isbn:9787534256301 pub_year:2009 author:沈石溪,https://neodb.social/book/7lEW0zDpBsvBhYSzQ34kOv https://book.douban.com/subject/4061972/,2023-02-26T16:00:00+00:00,complete,,,
奇鸟行状录,isbn:9787532748471 pub_year:2009 author:[日] 村上春树,https://neodb.social/book/5fMqvfWhKPXsEw8twYz5JY https://book.douban.com/subject/3928882/,2023-03-30T16:00:00+00:00,wishlist,,,
世界尽头与冷酷仙境,isbn:9787532730001 pub_year:2002 author:[日] 村上春树,https://neodb.social/book/2m96ZHuoibS0JDHMdwFSnf https://book.douban.com/subject/1291809/ https://www.goodreads.com/book/show/12633014 https://books.google.com/books?id=FfY2tAEACAAJ,2023-03-30T16:00:00+00:00,wishlist,,,
雪国,isbn:9787544265591 pub_year:2013 author:/person/5vlzRNFV7AqAVg7pbwIRYH,https://neodb.social/book/4efLUTHXxl1TFRzDpYbg3w https://book.douban.com/subject/24736899/ https://www.goodreads.com/book/show/20458238,2023-05-02T16:00:00+00:00,complete,8,细腻,
挪威的森林,isbn:9787532725694 pub_year:2001 author:[日] 村上春树,https://neodb.social/book/0dgpnqTv6UYavkKc2625PN https://book.douban.com/subject/1046265/ https://www.goodreads.com/book/show/38327818,2023-05-08T16:00:00+00:00,complete,8,"不喜欢男主
被很多细节打动
过多的sex看的我一尬一尬的…",
霍乱时期的爱情,isbn:9787544258975 pub_year:2012 author:[哥伦比亚] 加西亚·马尔克斯,https://neodb.social/book/0TC2pzkdlnZHB8iOB7HKuE https://www.goodreads.com/book/show/18654390 https://book.douban.com/subject/10594787/,2023-05-23T16:00:00+00:00,complete,10,,
树上的男爵,isbn:9787544722803 pub_year:2012 author:[意] 伊塔洛·卡尔维诺,https://neodb.social/book/5XBovHi376d5lmBNgb0izd https://eggplant.place/book/3LfBO525WiqXD3jrrHdI7K https://www.goodreads.com/book/show/20938920 https://book.douban.com/subject/6789605/,2023-06-19T16:00:00+00:00,wishlist,,,
罗生门,isbn:9787532744756 pub_year:2008 author:[日] 芥川龙之介,https://neodb.social/book/0dx3EfYQ3K5gfrISl7gsKE https://book.douban.com/subject/3136271/,2023-06-23T16:00:00+00:00,complete,10,,
第七天,isbn:9787513312103 pub_year:2013 author:/person/6D1G8EXkxjSkfsY1xqz2Et,https://neodb.social/book/25Ef7mh4PDn34g7QD2Kc9P https://book.douban.com/subject/24540864/ https://www.goodreads.com/book/show/18136314,2023-07-16T16:00:00+00:00,complete,10,"荒诞而又现实
多么残忍的人，才能这样去描写不幸",
冰与火之歌,isbn:9787223361835 pub_year:2013 author:[美]乔治·R.R.马丁,https://neodb.social/book/4BnobMXU8EKnaancjG9jvH https://book.douban.com/subject/25826936/,2023-07-25T16:00:00+00:00,complete,10,,
灿烂千阳,isbn:9787208072107 pub_year:2007 author:[美] 卡勒德·胡赛尼,https://neodb.social/book/1xbljMe9ztw20sdGbbe7sA https://www.goodreads.com/book/show/7011995 https://book.douban.com/subject/2143732/,2023-07-25T16:00:00+00:00,complete,10,7月26日21:39晚自习,
长日将尽,isbn:9787532777532 pub_year:2018 author:[英] 石黑一雄,https://neodb.social/book/63Y5Oh76ps65aUVnkkt4KS https://www.goodreads.com/book/show/41810863 https://book.douban.com/subject/30142261/,2023-07-25T16:00:00+00:00,wishlist,,,
围城,isbn:9789859438851 pub_year:2007 author:钱钟书,https://neodb.social/book/0f0bNxItmcoiQmnnYSwKpD https://book.douban.com/subject/1855364/ https://www.goodreads.com/book/show/29847852,2023-07-30T16:00:00+00:00,wishlist,,,
青铜时代,isbn:9787500646716 pub_year:2002 author:/person/43Ahdajw32hSQ7ilIw5Z96,https://neodb.social/book/0oizm0G7H3PgRkwjPUAZTV https://book.douban.com/subject/1436713/,2023-07-30T16:00:00+00:00,wishlist,,,
冰菓漫画 13-14,,https://neodb.social/book/65K8qy3CwVvHXjAyVaKAfj https://book.douban.com/subject/36363217/,2023-07-30T16:00:00+00:00,complete,10,zzd,
在细雨中呼喊,isbn:9787506365604 pub_year:2012 author:/person/6D1G8EXkxjSkfsY1xqz2Et,https://neodb.social/book/4XSJCRNVlWvtYKaZEF8jPk https://www.goodreads.com/book/show/30776867 https://book.douban.com/subject/20421947/,2023-07-30T16:00:00+00:00,complete,8,"集训 两天读完
无尽的孤独 悲情是底色",
圣女的救济,isbn:9787544285643 pub_year:2017 author:东野圭吾,https://neodb.social/book/3G3PUT0usVIPE4qHgvpTs0 https://book.douban.com/subject/26906797/,2023-08-01T16:00:00+00:00,complete,6,,
祈念守护人,isbn:9787544299015 pub_year:2020 author:[日] 东野圭吾,https://neodb.social/book/1FuOLw3Nhw7ny6ig4WzTMJ https://book.douban.com/subject/35017604/,2023-08-02T16:00:00+00:00,complete,6,"晚自习读完，谢谢jx
没有期待中那么好
结构很乱，莫名其妙的感情线，过于直白的表述",
